tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6997, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6425, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7249, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6564, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6605, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6439, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6592, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6391, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6255, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6155, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6626, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6629, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7206, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6772, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6526, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6619, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6169, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6276, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6535, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6866, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7450, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6497, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6632, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7300, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6194, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7171, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6558, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6262, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6940, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7046, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6635, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7070, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6354, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6335, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7547, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6570, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6691, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7073, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7049, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7068, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6697, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6959, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6824, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7481, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6488, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6289, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6877, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6458, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6702, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7052, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7234, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6498, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7135, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6962, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6763, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6965, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6606, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7413, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6419, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6795, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6952, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6336, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6846, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7159, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7194, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5630, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7293, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7109, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6720, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6533, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6516, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6836, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5853, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7114, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7418, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6176, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6533, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6506, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6894, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6367, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6528, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7101, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6374, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6396, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7372, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6423, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6679, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6218, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6012, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6287, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6454, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6410, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6962, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6877, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6410, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7095, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6211, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6853, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7269, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6799, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6524, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7166, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7101, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6766, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6443, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7459, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6486, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6158, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6367, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6258, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6748, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7014, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6446, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6832, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7558, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6075, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6552, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6657, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7005, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6633, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6558, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6359, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6648, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6117, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6770, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7041, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6265, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7258, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6576, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6848, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6284, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6645, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6961, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7217, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6188, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6725, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6025, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6470, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6537, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6410, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6397, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6594, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6794, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7101, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7208, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6457, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7107, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5873, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6193, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6614, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6848, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6948, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6217, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6125, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7497, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6927, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6419, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6293, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6835, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7085, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6691, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6633, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6461, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6543, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8283, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7261, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6336, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6594, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6091, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6980, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6526, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5583, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6434, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6289, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6535, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6895, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6833, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6558, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6649, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6574, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7246, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6482, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6607, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6756, device='cuda:0', grad_fn=<AddBackward0>)
